Id,SalePrice
1671,266572.3447130771
1672,462511.6853594734
1673,287568.9182987703
1674,247476.9962986824
1675,196888.13073137446
1676,196374.53357558645
1677,216699.55899774318
1678,473836.81096936745
1679,391836.1247773274
1680,329414.94182368106
1681,237416.3259813542
1682,304035.9453465471
1683,187447.55994805103
1684,171814.4306460477
1685,174633.93456188263
1686,172114.04608738632
1687,166132.26244894217
1688,185626.26239963152
1689,183016.445285367
1690,183038.1902087663
1691,173777.99183605803
1692,243044.79865550663
1693,168024.14998720266
1694,182856.41482021436
1695,168973.06756616046
1696,274254.15145069815
1697,168249.02112688386
1698,347476.8039387132
1699,323445.98256995546
1700,243289.32089493377
1701,259883.69074124758
1702,253152.3923942459
1703,252478.40994062397
1704,285364.1745315657
1705,221813.33766100177
1706,462330.36809773894
1707,218808.98952257395
1708,213344.48079923913
1709,251890.77244636422
1710,217163.8710480094
1711,248601.0751421608
1712,256469.04197799345
1713,266485.9328902953
1714,220180.369390782
1715,200510.68460922583
1716,178429.24830479256
1717,162426.20974205754
1718,132789.69816231885
1719,206078.50316732156
1720,236637.42479480058
1721,157350.6360769927
1722,124088.03699428566
1723,157127.1758835718
1724,213777.48230623067
1725,232603.83235861224
1726,195260.00689172026
1727,180614.4835577863
1728,180726.0144290955
1729,161769.19370182318
1730,144575.86717526216
1731,127505.65280833624
1732,129025.42380710237
1733,122227.27660356382
1734,129845.96234928681
1735,132852.08252712182
1736,117652.0185446683
1737,309728.9283343456
1738,213109.40571983255
1739,301764.04789025866
1740,222434.82892737683
1741,185331.0881743363
1742,172822.7707430666
1743,175075.64864204716
1744,273372.2953449117
1745,218227.04863262555
1746,207625.99991025354
1747,203795.89253916228
1748,226338.55579730793
1749,163940.5981878489
1750,145622.41184532453
1751,224576.25211432006
1752,122531.71114193766
1753,148315.55412756163
1754,194162.22650501918
1755,166651.54240535386
1756,125135.45882986084
1757,120140.3871402482
1758,150467.19873235348
1759,165651.7351264432
1760,165812.70042468482
1761,153983.0843364576
1762,180408.26093557468
1763,169878.28565468782
1764,122224.44075409377
1765,163906.31918114077
1766,165993.4638706593
1767,204371.92433995105
1768,140754.79911480658
1769,163547.5367321798
1770,139154.74181939877
1771,135906.03826792265
1772,144483.63297410743
1773,140668.99163374968
1774,146567.40561142375
1775,133951.72692820654
1776,121936.6357030205
1777,111095.21189948553
1778,132551.8891365781
1779,108477.799292281
1780,163440.60730749115
1781,132291.07731287074
1782,99156.38572994807
1783,130322.33385225688
1784,95294.66823783585
1785,117929.68600493892
1786,151130.75111540558
1787,155683.10645317004
1788,62656.35444329071
1789,90800.11787035034
1790,85775.00510928058
1791,174877.09937533303
1792,154653.05657599398
1793,138545.8033092161
1794,139067.5731312013
1795,137983.94574513505
1796,111645.9154297216
1797,116145.97900726207
1798,127149.95565831533
1799,106935.7502004773
1800,128244.2213049385
1801,131840.60491904232
1802,131717.13946396825
1803,151731.50020819026
1804,141551.5437187202
1805,136010.49238792577
1806,121166.79001744719
1807,130583.18637435445
1808,109797.59854708397
1809,112695.15794549232
1810,145949.84245102658
1811,113945.53444025754
1812,111557.23783457853
1813,122420.04068395817
1814,99251.88811768938
1815,68295.95779989992
1816,95969.3536923688
1817,125081.47388348446
1818,135055.45360764294
1819,117955.02055885078
1820,78477.81525066214
1821,111002.0008953152
1822,143813.4802150066
1823,58632.719660515395
1824,134007.94088653216
1825,133204.87062708993
1826,101722.41718563039
1827,108206.56681034504
1828,136767.5266821563
1829,112145.76216999795
1830,134883.7874037628
1831,146918.70119829485
1832,119216.65687320798
1833,142656.262156349
1834,120954.52355134158
1835,139107.13470635706
1836,132827.27212819154
1837,98069.59496114482
1838,130117.26244582853
1839,89865.9477477225
1840,160979.34943870295
1841,144130.95703861414
1842,91420.12294409632
1843,140957.99202500057
1844,128138.21577996715
1845,141031.06255088278
1846,152754.0731150301
1847,167487.3319405939
1848,63553.25931226986
1849,105773.86444076254
1850,130045.27536983592
1851,155757.53838111536
1852,127889.25681760724
1853,138891.090032407
1854,159290.95233338195
1855,147474.6962234916
1856,223115.16751620412
1857,149031.81399376076
1858,142729.63598014755
1859,118850.989787724
1860,153789.72624109164
1861,117480.13331337606
1862,286987.66907204676
1863,283226.08282306936
1864,283226.08282306936
1865,317827.06500033214
1866,324590.2820047567
1867,234516.127359734
1868,300955.15308549785
1869,199992.79855780743
1870,209063.69380448334
1871,247175.56313559433
1872,170005.97805291734
1873,235858.9384636136
1874,138354.97766113005
1875,199640.06666237745
1876,197706.04058474652
1877,209111.0421306498
1878,213424.4720448
1879,131191.53162461473
1880,134458.9185401362
1881,241091.73985519895
1882,250830.9101434939
1883,198952.42653547015
1884,211054.6399480999
1885,236163.32934880492
1886,298172.12394926895
1887,203415.43063387583
1888,263479.5330197401
1889,164073.86049474025
1890,134628.31594752416
1891,141782.41680757536
1892,114181.83760481738
1893,134047.1864950225
1894,130998.71980407911
1895,149244.5668160865
1896,125222.9241800291
1897,120634.69723946151
1898,110270.95096727074
1899,130797.23593957548
1900,121690.34676333095
1901,160012.8172092398
1902,140400.03526838913
1903,198232.65615323107
1904,136500.02479274877
1905,179725.15452929738
1906,155225.8990699568
1907,194988.80089056445
1908,113639.56600301343
1909,133462.16455695403
1910,123524.2296604055
1911,192504.06223341112
1912,275883.6981828944
1913,145661.2135633261
1914,67400.88645376099
1915,323980.2103255682
1916,73100.85266483082
1917,247147.776858719
1918,134672.8782974357
1919,159599.24995749074
1920,178546.55253223501
1921,406556.6425308002
1922,307245.96267968987
1923,205101.75679822263
1924,221155.72594992231
1925,218885.78316980856
1926,373648.2073448483
1927,135308.30737681224
1928,158247.13453403008
1929,123573.95767030929
1930,129269.02919463128
1931,140551.75530511554
1932,145624.15506493972
1933,170755.6006869437
1934,178888.0583112395
1935,176170.71475531656
1936,187153.6643542667
1937,181727.17135597183
1938,182058.44595046257
1939,254200.83610633272
1940,189844.41592747523
1941,177176.79672430365
1942,191250.9735083485
1943,195317.01145566584
1944,321136.21885085054
1945,352700.320410635
1946,162727.2983691431
1947,310298.08855933906
1948,159408.2625821575
1949,244903.11848236492
1950,175262.98856530778
1951,258903.64562244547
1952,230042.59636285744
1953,165274.00429817796
1954,190338.91585397924
1955,132578.62098124804
1956,280355.3731055356
1957,165162.3088172816
1958,296525.1287107726
1959,145718.77135484823
1960,116966.88764852704
1961,122902.80591086241
1962,93953.78532777523
1963,100121.08629555725
1964,115258.22701749904
1965,149137.38905056386
1966,140935.8759174781
1967,279372.47429998656
1968,429256.98637360655
1969,371358.9542507073
1970,432975.22287429473
1971,427408.77753860224
1972,347888.1271315947
1973,262671.1305025514
1974,317334.66645800165
1975,473703.930334197
1976,262349.83011658536
1977,361852.38380288694
1978,370246.48032087676
1979,324614.7299267489
1980,197832.97090342647
1981,327569.4032636706
1982,226797.36367019376
1983,212308.17603705544
1984,169626.88504127375
1985,214006.70224138262
1986,216162.7807674291
1987,177574.2251331397
1988,178628.22452672265
1989,192410.72049915435
1990,217977.34167599207
1991,223139.75088254298
1992,212942.85691136433
1993,171561.99235700458
1994,244581.74719985324
1995,181549.9579595084
1996,251527.96891171444
1997,302508.82751831104
1998,338008.0577467212
1999,253884.59672918098
2000,304811.58540427976
2001,259243.14843981227
2002,246529.2052295929
2003,250833.41891424477
2004,252004.22349021825
2005,221308.28402940262
2006,218471.5537359351
2007,249322.5438653378
2008,197345.94166650967
2009,198954.06024484895
2010,188064.12612771193
2011,140475.43485941936
2012,174880.0084261879
2013,180921.17835807486
2014,192936.78078117006
2015,194674.82678265453
2016,201425.03063107934
2017,199280.405401626
2018,128693.80328392868
2019,130017.37696096326
2020,118718.80430851356
2021,116322.2572129766
2022,173085.26359206013
2023,158325.8303966618
2024,255270.47687130308
2025,347265.4718076018
2026,183150.0944141582
2027,152643.19606270682
2028,154444.065385205
2029,174157.10918008434
2030,268649.57472335815
2031,211955.60419148282
2032,235074.4689457683
2033,255385.5258725425
2034,165294.40850902654
2035,200026.33863874362
2036,181532.66773373683
2037,184072.29063427137
2038,270524.65937369346
2039,191851.60229387574
2040,301447.41422587924
2041,246732.80140372802
2042,203941.08445144948
2043,163249.85645542204
2044,171289.387750575
2045,212006.86873160693
2046,137641.69649350602
2047,150283.54946266706
2048,132151.65474722
2049,136961.5991923286
2050,171044.65371638094
2051,103621.44864115985
2052,135447.78941540193
2053,143735.06839559486
2054,86624.35212636358
2055,157305.88773900128
2056,133355.91840753812
2057,126519.26563229327
2058,222080.95486792133
2059,138334.91523787542
2060,159330.37461548304
2061,169046.8107269836
2062,136853.62031335986
2063,112334.83776401173
2064,139740.92186999918
2065,116424.73808214306
2066,168383.8231738077
2067,124297.91444460956
2068,145856.60918216646
2069,85852.4828850991
2070,109995.50088051717
2071,98389.90989136223
2072,140213.6720492893
2073,138082.83134852743
2074,170533.42651341078
2075,144489.09455305844
2076,119542.27378797228
2077,148102.3678226287
2078,129614.50609788959
2079,131309.358082737
2080,116631.07077215805
2081,126442.56121675613
2082,136702.7950641322
2083,144313.85478389414
2084,111919.79944913158
2085,133455.54470773603
2086,113274.23898933597
2087,125110.97109876397
2088,106773.12495637205
2089,89942.56709489484
2090,130653.92144134955
2091,121351.46434986875
2092,130912.3149098624
2093,140506.9449442176
2094,109302.30321987552
2095,146420.5167412571
2096,85350.2687619861
2097,96421.2990601141
2098,146116.85058410518
2099,59314.04308546719
2100,102564.16149995744
2101,124120.53134538738
2102,132807.9713495137
2103,99939.51912220515
2104,133422.71052106452
2105,121423.69184102037
2106,80902.72944643396
2107,228967.05292629634
2108,119733.90868562054
2109,116528.51776836178
2110,129975.62198133073
2111,144382.81805032553
2112,145962.73604124057
2113,121346.69767319928
2114,110142.26823217588
2115,156239.2529159066
2116,114437.50365347361
2117,144944.92048422332
2118,123797.32786445507
2119,108830.15641683729
2120,112333.28975716913
2121,91972.31535813773
2122,109616.88788995084
2123,86724.756377896
2124,168067.86636791838
2125,134152.09867856186
2126,149308.4233635746
2127,144093.97562967314
2128,129081.42556246024
2129,93969.18867501749
2130,141150.17872618773
2131,151028.06740104064
2132,117243.43025259621
2133,118696.16714266052
2134,121805.81730448936
2135,98588.18126161523
2136,83417.67948714521
2137,118877.08319264815
2138,138324.6902806956
2139,149972.40120155388
2140,134531.6928979033
2141,130083.46392550466
2142,137378.24735234084
2143,147537.12730387112
2144,119145.10659652842
2145,133957.66392027691
2146,145534.01277654685
2147,159855.2763592995
2148,127765.10863592102
2149,133254.05182261
2150,212848.8733823886
2151,112181.20978261431
2152,178587.37482272036
2153,162472.95959943076
2154,107271.81511973482
2155,128701.24399017694
2156,266376.09999386425
2157,232903.69350418018
2158,232808.28659234205
2159,205312.15852374583
2160,167947.97170963598
2161,248006.36601009552
2162,406006.67387519317
2163,342593.67894147226
2164,233251.790784057
2165,181123.2563572401
2166,143807.45277532437
2167,202574.66471633568
2168,208003.01299527742
2169,190833.66722763033
2170,219988.82844364436
2171,145613.48389184548
2172,139621.69379162998
2173,155264.14027064844
2174,238427.61567348443
2175,272855.98858953145
2176,315328.28096020466
2177,254895.73282859643
2178,206297.1001452121
2179,145040.024831127
2180,219930.2315011028
2181,193589.7387286589
2182,230258.04014307813
2183,197187.547531556
2184,137252.1413358502
2185,123996.44864913572
2186,146549.69051114758
2187,146378.9848995487
2188,148611.68548368654
2189,235564.0615271304
2190,82585.9173088186
2191,86275.38835347479
2192,90487.99450249772
2193,93492.78415385929
2194,95504.16201823195
2195,115239.23081053104
2196,107078.40463407966
2197,120470.96620328879
2198,151486.63704684566
2199,164861.06187311644
2200,128570.8176389696
2201,124807.10924240582
2202,169909.76658016446
2203,156280.64198744434
2204,175828.21035127735
2205,120957.02731389705
2206,128994.05945064998
2207,181793.92096210516
2208,220465.4873620838
2209,206938.8931724827
2210,118136.18376525654
2211,113861.74099799218
2212,112178.79245020854
2213,103504.21140272477
2214,145667.87991268208
2215,100029.35386058007
2216,145642.60151119932
2217,69146.9424247232
2218,79337.83134332302
2219,73576.18886073545
2220,75940.95214823294
2221,324724.16772425955
2222,265633.66117511224
2223,296997.99548026
2224,211350.2346676104
2225,126922.16104740325
2226,202224.2848443904
2227,199520.57009779348
2228,265977.5256537363
2229,233831.26748301592
2230,162158.39792147384
2231,202623.55491206597
2232,186950.8854550682
2233,178936.89272486488
2234,230087.2402029297
2235,225354.10397891552
2236,274076.9621048987
2237,355465.91413830983
2238,195302.87678380622
2239,114196.85630237643
2240,161831.4810672925
2241,144254.21975709914
2242,135925.13023473104
2243,130401.26777386262
2244,98889.58510021574
2245,95574.05115835002
2246,143912.94181498606
2247,97777.3433066391
2248,125696.6632608077
2249,126691.4031402571
2250,132048.1378439907
2251,125320.23522152487
2252,179050.0660382397
2253,158418.150057177
2254,173298.1025298319
2255,187109.5632315361
2256,178647.15173238714
2257,208221.2189260654
2258,170333.46598770737
2259,179325.63631541788
2260,150686.5906640219
2261,171816.04139875263
2262,201817.34716302302
2263,336623.77882756386
2264,442166.0788182674
2265,153879.3784543051
2266,276704.3290429868
2267,374443.92005959904
2268,360214.2443259957
2269,162677.07894981373
2270,173485.7777654265
2271,220719.16364551926
2272,196273.43270035295
2273,162764.4641875514
2274,174182.35821134405
2275,162683.16519103813
2276,174405.85691376848
2277,181916.9899736117
2278,149722.70485148754
2279,123914.07950837638
2280,117575.69023071129
2281,185266.50776829067
2282,193880.49846181748
2283,97857.49140222065
2284,111677.96546422777
2285,139296.7130113592
2286,129905.78319247278
2287,337698.5693335515
2288,272661.8649316061
2289,374424.85543607373
2290,437291.36045383546
2291,321276.77357098623
2292,391176.6898920217
2293,470638.9257458749
2294,404233.77410902537
2295,448390.99836451473
2296,291893.1624433363
2297,305843.2161808363
2298,307611.30212656956
2299,388589.0059337105
2300,325622.6910973791
2301,261544.41017605143
2302,237252.98065221673
2303,246455.85374026946
2304,242668.71732341885
2305,192240.96114459875
2306,193174.46402230853
2307,195655.565784821
2308,218587.8501742388
2309,275837.88782719104
2310,213231.03027886653
2311,198860.997914518
2312,174030.8915346087
2313,176734.88378637526
2314,171440.22624674716
2315,173960.50865802082
2316,184323.57686921823
2317,185484.89434784825
2318,177496.43120383602
2319,175690.21286356245
2320,180243.27730331462
2321,237792.12827386585
2322,170173.17492284736
2323,167431.50919932162
2324,169598.21390583963
2325,224723.7294563013
2326,165071.36383936144
2327,213774.66074381841
2328,219437.73524505837
2329,184606.36740474246
2330,178191.45614966477
2331,351976.8294288667
2332,385566.35780546075
2333,318686.80459358345
2334,262787.16813888995
2335,264692.6455686169
2336,320714.226161191
2337,203794.1134513988
2338,261728.19030649945
2339,231293.69370029037
2340,378957.5181196307
2341,225888.54422330705
2342,232211.13278342053
2343,222484.81339838108
2344,230526.00762145166
2345,240043.99067680657
2346,205606.67400104762
2347,198447.17311880668
2348,224412.49902266805
2349,173143.423445153
2350,269749.1963464997
2351,262515.29636299255
2352,248062.0466151463
2353,260503.99394314684
2354,123228.03568592887
2355,133761.36107146647
2356,152895.84850071106
2357,203649.73246289237
2358,202686.31966955593
2359,124565.7006511837
2360,123850.46183384952
2361,139794.78166495333
2362,278575.195318809
2363,141751.51306987382
2364,148952.3771298974
2365,216031.8752831057
2366,177186.0531147972
2367,228740.52325859782
2368,208898.93034681396
2369,224711.550003897
2370,173618.39917546956
2371,173815.14568640132
2372,185864.8099981153
2373,259875.2511672975
2374,292068.5321032155
2375,237799.7905164001
2376,275497.6648359953
2377,310034.90721076675
2378,142199.26468906354
2379,192988.39024739922
2380,144434.0097588626
2381,158962.1117059465
2382,182134.19017273653
2383,213249.48017861132
2384,243129.24690261105
2385,151726.756014971
2386,139670.41989619363
2387,135858.5369453483
2388,97351.3328597961
2389,128684.23621972465
2390,141598.19053124395
2391,134179.57449316035
2392,111846.79692430748
2393,158119.8686393989
2394,144464.69011302473
2395,193694.01364470672
2396,151794.55220179047
2397,201684.4511926511
2398,125076.55009294243
2399,62691.279870691345
2400,62455.11528948292
2401,114500.91261375084
2402,135036.61059342723
2403,135099.28527976605
2404,148753.31398748152
2405,159665.81902497966
2406,134572.75982900604
2407,128953.81899696056
2408,138667.09608206325
2409,136673.69562720298
2410,163754.4023452139
2411,122826.11952461072
2412,154486.68035223192
2413,138382.7880398764
2414,133356.43296989513
2415,131456.9299350652
2416,124182.8537660811
2417,130232.14604856023
2418,126559.91091249848
2419,140368.9117616284
2420,125754.86199541693
2421,151939.79606465972
2422,117890.3455961638
2423,125900.39191294981
2424,143913.3851400571
2425,208499.49025607292
2426,129201.92663619066
2427,131516.39081133567
2428,160590.19298513868
2429,115185.37989944979
2430,130535.39539009942
2431,121337.50030790722
2432,136084.36697490074
2433,143960.6495851391
2434,142147.78716576492
2435,155331.526726824
2436,104377.50230293382
2437,110289.79044657464
2438,123442.98594824156
2439,110559.50450287326
2440,123373.61470802619
2441,101692.63709735309
2442,106517.35092152582
2443,117510.56830110101
2444,125616.52965768392
2445,93182.2053190705
2446,131448.23092847216
2447,167816.93008162497
2448,148967.09569360866
2449,108462.15499956104
2450,145977.66434111114
2451,129676.0021831352
2452,199315.545776183
2453,97116.78605275095
2454,114992.97436065644
2455,109498.04984697526
2456,132641.24059561765
2457,117561.42952690822
2458,114021.56498079548
2459,109674.41823815493
2460,135688.84996304737
2461,118822.55451586976
2462,136380.17711735875
2463,118111.99988638255
2464,157309.09241100267
2465,129540.89307815819
2466,120220.30292087703
2467,130307.87311171829
2468,89870.39563489407
2469,99493.37821373534
2470,179663.19481274378
2471,189103.5284321096
2472,170918.28446961567
2473,122620.81533643705
2474,104829.52333590566
2475,220160.25770735976
2476,113927.64236573181
2477,132256.7046680845
2478,161481.83010229337
2479,117811.85717400581
2480,137898.75329189564
2481,127788.52128183447
2482,130519.62396547663
2483,116537.88274577477
2484,126041.14701197512
2485,126019.9881138667
2486,158012.0084708914
2487,192919.37403903145
2488,135447.43392111608
2489,150517.84937261743
2490,150435.17309485367
2491,87882.71327272046
2492,180670.93455800295
2493,136806.10993282133
2494,161456.31005894626
2495,101397.03986462337
2496,228462.53433701984
2497,148105.33712340283
2498,117316.1910140972
2499,89606.14490384277
2500,135328.69840601075
2501,138027.89730740475
2502,146650.86933885235
2503,109771.65229295885
2504,187442.20146840857
2505,218746.2827392809
2506,255834.06184941847
2507,324994.9443698292
2508,253710.11655297858
2509,220245.70788727142
2510,226365.1007047098
2511,186667.18935068074
2512,211168.39469639468
2513,217455.35603469532
2514,212973.8327407445
2515,147764.52978762006
2516,164025.3380650353
2517,135366.75171931006
2518,143679.3485443488
2519,224653.0455480467
2520,206817.7831393066
2521,192147.60986691315
2522,222216.20725121826
2523,129074.10620178425
2524,140250.94761266033
2525,141307.32411544965
2526,139956.28455833564
2527,118843.73275504465
2528,126019.38014226365
2529,128023.00995320332
2530,109119.72195299117
2531,251519.82926172344
2532,228864.37392909703
2533,197194.4903073208
2534,236482.87189617573
2535,307862.4609885782
2536,223858.77814482336
2537,209890.63403982003
2538,178657.45655087315
2539,183216.1386185685
2540,184356.91482305017
2541,175859.9174469205
2542,171691.64690147882
2543,129501.10780844015
2544,131294.60236629314
2545,134555.89277725716
2546,140825.22099898016
2547,133886.46655513032
2548,148496.74649023765
2549,164614.24554648437
2550,575104.8625265843
2551,144549.45774104845
2552,124175.80128221742
2553,83848.83667576988
2554,114450.0465508297
2555,104257.3338715283
2556,105413.03576402339
2557,118313.45410755013
2558,160008.74608003657
2559,139402.93226063036
2560,129406.27213639818
2561,118490.30568648045
2562,124323.94388743694
2563,142554.78759682388
2564,169568.9199138014
2565,113255.49155631874
2566,158372.26972987026
2567,129499.23548236911
2568,182638.47345453477
2569,184423.40210484847
2570,117480.45502335306
2571,197718.80849402325
2572,149714.2771711487
2573,212492.0189485912
2574,250363.48752029575
2575,121955.26266266551
2576,132311.2050701911
2577,151035.03318201695
2578,94532.89452270718
2579,79686.26236163022
2580,132600.00788552169
2581,130202.88375915082
2582,113737.20495315209
2583,261204.1380442608
2584,163189.35800888395
2585,193475.74861977837
2586,207122.5094658185
2587,194252.28345781795
2588,133324.80184324028
2589,142613.9054240979
2590,212942.15732375399
2591,203548.6588013473
2592,228955.13177003327
2593,255211.24284633336
2594,172050.56192894536
2595,196324.7518000094
2596,330423.3119770332
2597,199851.88172988957
2598,283111.02511874225
2599,309262.591346181
2600,128007.6205338244
2601,139269.27442218148
2602,87417.75696652711
2603,93981.64199386704
2604,89897.48252235231
2605,88525.62132054266
2606,144728.43146430646
2607,178759.5015521541
2608,193193.3195196401
2609,160775.78260555412
2610,106374.17746358135
2611,140750.36106329944
2612,152625.37366612695
2613,126955.0921914239
2614,126544.8494426115
2615,145197.17156254794
2616,136847.1089052667
2617,179984.18753337118
2618,178297.94615308262
2619,216760.31571157635
2620,183550.29280373847
2621,182496.7138347709
2622,189244.06919179583
2623,247593.48468952862
2624,316150.5363313247
2625,316902.6569579308
2626,167827.3202003591
2627,167456.53500140554
2628,422869.4533942807
2629,475701.399263467
2630,319959.7111573662
2631,445003.8516633825
2632,406000.1074517497
2633,301880.7647983582
2634,370141.72020115005
2635,151709.3507225859
2636,182671.66879070402
2637,160941.7459261166
2638,249830.10688030467
2639,178793.10228564206
2640,150000.37707116854
2641,111083.85522036259
2642,202527.77930747558
2643,101803.84364194408
2644,136030.46842894354
2645,98722.83542712717
2646,92205.56948434914
2647,100305.48941634594
2648,137462.35294157523
2649,144518.6474480041
2650,135911.43040836955
2651,151617.39734053653
2652,415751.2676650113
2653,247537.2893215376
2654,263916.36061277543
2655,359265.19630823575
2656,288322.33248393727
2657,324009.3232137218
2658,284072.3681868752
2659,293429.3774388393
2660,338095.665903393
2661,325293.6355694238
2662,340747.41433789354
2663,265862.2082912777
2664,273254.5021938804
2665,305783.42097845214
2666,282399.27905894
2667,170068.1628770774
2668,175346.85426801583
2669,180743.04393709838
2670,279075.22038327943
2671,176769.946150965
2672,188583.9764005977
2673,208670.33114882838
2674,205999.12049158395
2675,163656.2007311407
2676,182144.44721595882
2677,196851.2615819465
2678,249280.7683172544
2679,260160.76079745434
2680,268197.7715317327
2681,401257.64966610953
2682,320602.61096374213
2683,492436.53049725754
2684,311022.47101509705
2685,325076.46350066905
2686,257852.75543609323
2687,296867.4548899062
2688,227045.72650307664
2689,196749.3145317399
2690,460733.95864127524
2691,195112.0130032523
2692,128540.1428415074
2693,194128.08688754583
2694,123096.74781789813
2695,192364.6670869066
2696,181815.03860811307
2697,197252.41604460744
2698,199735.36592667713
2699,187738.682849858
2700,170498.91348660478
2701,158630.37905983988
2702,119755.41549312518
2703,123488.2653961544
2704,142200.32172985154
2705,127844.5919809001
2706,118886.20820980832
2707,126234.0118357093
2708,134289.6932122022
2709,101495.40295446945
2710,125326.85307618474
2711,265049.8124528564
2712,356983.22748570604
2713,165954.0862927337
2714,149980.14268480224
2715,172215.03224109046
2716,147069.09665391277
2717,175623.8765843951
2718,230847.80426549824
2719,152326.9970235095
2720,160556.02732851575
2721,141698.93317566498
2722,161012.71915105064
2723,142706.697046438
2724,129991.04373647724
2725,137279.61288419634
2726,146261.54462748207
2727,165509.2309088722
2728,164231.1816068546
2729,154074.98890068065
2730,144938.15088160153
2731,115594.52363966405
2732,119441.56485951733
2733,160635.78594818964
2734,154231.9492301935
2735,131689.03080141536
